,Avg_education_importance,Is_Most_Important_Issue__6,Overall_happiness_score,Avg_monthly_household_cost,Avg_Satisfaction_with_previous_vote,Avg_size_per_room,Number_of_differnt_parties_voted_for,Phone_minutes_10_years,Political_interest_Total_Score,Avg_monthly_expense_on_pets_or_plants,Married,Weighted_education_rank,Is_Most_Important_Issue__5,Is_Most_Important_Issue__3,Avg_environmental_importance,Last_school_grades,Avg_Residancy_Altitude,Vote
3994,0.181648099,1,0.056962496,0.172117605,-1.09141734,0.064304438,-0.295455367,-0.11722695,-1.013580885,-0.990824573,-1,0.128176863,0,0,0.149158471,-0.428571429,0.472906844,8
9360,1.684681943,0,0.859934651,2.168691138,1.480974597,2.055155739,-1.049291735,0.600177478,1.707381677,0.690949224,-1,0.714973766,0,0,2.180215544,-0.142857143,1.892750195,0
8895,1.690872715,0,0.192178139,1.695376025,-0.106057319,2.064615717,0.458381,0.10619862,0.538838933,0.364807344,-1,0.338791101,0,0,1.541550096,0.714285714,1.178683905,0
2260,0.092021934,0,-0.120825469,-0.101651206,-0.512063558,-0.03516102,0.081462816,-0.382573769,-0.920975447,-0.982045514,1,-0.190227451,0,0,-0.121489311,0.142857143,-0.161031201,9
7204,-0.102781556,0,-0.06723743,-0.250048714,-1.770132588,-0.243878453,1.589135552,-0.439187286,-0.700659345,-0.677346522,1,-0.276063831,0,0,-0.218933476,1,-0.34298865,9
2520,-0.220923001,0,-0.100286579,-0.253753409,-0.45856123,-0.365472489,0.081462816,-0.24431573,-0.884937454,-0.97031207,-1,-0.0114449,0,0,-0.277541304,1,0.14177236,11
6037,-0.347887561,0,-0.246710507,-0.536977279,-0.621514035,-0.491950917,-1.426209919,-0.481595208,-0.321471223,-0.404516355,1,-0.347718879,0,0,-0.54074317,0.142857143,-0.517126355,4
2399,-0.081914583,0,-0.037345626,-0.162281721,-1.502009492,-0.222010496,0.458381,-0.329988306,-0.975102428,-0.958880011,1,-0.117948694,0,0,-0.152299492,1,-0.038913047,9
1258,-0.755120211,0,-0.136877752,-0.682338712,-0.996641787,-0.868288235,0.835299184,-0.379568784,-0.352891861,-0.949714596,1,-0.185924222,0,0,-0.650657771,0.428571429,-0.26680551,9
832,0.082219458,0,0.124133501,-0.008326418,-1.590976221,-0.045908192,0.458381,-0.422624084,-0.743352942,-0.721679244,1,-0.249933934,0,0,0.074370392,0.714285714,-0.263084993,9
9676,-0.03080884,0,-0.024645016,-0.111996413,0.03732892,-0.167957203,0.835299184,-0.31597623,-1.038706137,-0.945206772,1,-0.09966751,0,0,-0.104656011,1,0.00410505,9
2774,0.266749922,0,0.275178739,0.13949622,-0.068758554,0.160754076,0.458381,-0.530714295,-0.223504207,-0.975227527,1,-0.442098068,0,0,0.30057892,-0.142857143,-0.597056352,2
1432,0.141324436,0,0.219134179,0.153641814,-1.386444463,0.019285889,0.081462816,-0.284252624,-0.815673067,-0.981365499,1,-0.059590578,0,0,0.229916645,0.714285714,0.108899724,9
7380,1.054578916,0,0.005690461,0.996474767,0.267236067,1.146375883,-1.049291735,0.194602907,-0.10282302,-0.400335164,-1,0.429764431,0,0,0.823716198,0.714285714,1.180665832,6
3183,-2.667495684,0,-0.968089338,-2.166192995,1.751849241,-2.037379188,1.589135552,-0.660635137,2.149786151,-0.42713011,1,-0.904088443,0,0,-2.219856469,1,-1.811138873,7
8438,-0.566071189,0,-0.245689826,-0.526445265,1.075579813,-0.699144012,0.081462816,-0.171507131,-0.447592153,-0.491128232,-1,0.070773224,0,0,-0.596371454,0.428571429,0.247245919,12
6552,-0.382397443,0,-0.210612862,-0.556662494,-0.443580578,-0.525577207,-0.295455367,-0.503287839,-0.274025865,-0.940793649,1,-0.387604207,0,0,-0.537058869,1,-0.598119614,4
9439,-0.694692478,0,0.022517984,-0.624716527,-1.542059806,-0.815270993,-1.426209919,-0.4809326,-0.231160318,-0.93997844,1,-0.346538879,0,0,-0.506937351,0.142857143,-0.564210198,11
7426,0.875495198,0,0.717203924,1.166026185,1.309461419,0.907630201,1.966053735,0.123517082,0.598334024,-0.998421946,-1,0.35374894,0,0,1.283595189,1,1.030615378,1
5793,-0.157651684,0,-0.147746781,-0.292606077,-0.333212918,-0.300820284,1.589135552,-0.371760769,-0.780406574,-0.980526984,1,-0.174847799,0,0,-0.306758736,0.714285714,-0.159160516,9
9132,1.327137874,0,0.623626166,1.694389277,1.945374805,1.526338399,-0.295455367,0.669007574,1.193585259,-0.69449902,-1,0.761023682,0,0,1.655368095,0.142857143,1.899657876,1
3416,0.356028761,1,0.04043416,0.367122186,-0.808007864,0.264037154,0.081462816,0.070964233,-0.65701421,-0.930596813,-1,0.30783147,0,0,0.289323287,-0.428571429,0.845087535,8
5221,-0.209228322,0,-0.184311759,-0.359761592,-0.623042673,-0.353603914,-0.295455367,-0.395518324,-0.665326615,-0.833684395,1,-0.209032005,0,0,-0.377071879,-0.142857143,-0.232232881,9
1511,-0.030393885,0,-0.180454363,-0.224579076,-0.986858504,-0.167515432,0.835299184,-0.386138124,-0.788198824,-0.697721858,1,-0.195361551,0,0,-0.25612947,1,-0.177840197,9
9304,-0.180188109,0,-0.069800334,-0.257347627,0.290777091,-0.323972359,0.458381,-0.347522396,-0.861086374,-0.828581064,1,-0.141372986,0,0,-0.247653141,0.428571429,-0.09902278,9
8810,-2.863216737,0,-0.565752547,-1.735365031,0.795839069,-2.101389314,-0.295455367,-0.357253472,1.016585754,0.451575788,1,-0.154652997,0,0,-1.781465089,-0.142857143,-0.39545832,0
330,0.040554965,0,-0.854252829,-0.512826882,1.570858508,-0.091298864,1.212217368,-0.393150799,0.541642234,-0.936990455,1,-0.205559446,0,0,-0.795906375,1,-0.185608675,1
8576,1.708851258,0,0.81803408,2.203033898,0.735305006,2.09214692,-0.672373551,0.759295431,1.79762306,-0.986627412,-1,0.819663645,0,0,2.184693747,-0.142857143,2.097516834,1
9138,-0.01905806,0,0.079241332,0.059405653,5.43E-16,-0.155429089,-0.295455367,-0.041457999,-0.775097835,-0.986977106,-1,0.203737353,0,1,0.045389654,0.290776018,0.583100671,8
8994,0.957427969,0,0.366059589,1.125169122,0.603230688,1.015785573,-0.295455367,0.327306302,2.52E-16,-0.743114661,-1,0.518735117,0,0,1.073897104,0.428571429,1.360924567,1
8788,-0.50073012,0,0.56816185,-0.236317968,0.975912619,-0.51814682,-0.295455367,-0.592698311,0.577311836,-0.209053209,1,-0.591183942,0,0,0.109020263,-0.142857143,-1.02065473,0
4657,-0.139450824,0,0.020084922,-0.203290081,-1.081328329,-0.282022226,0.835299184,-0.386334975,-0.813806814,-0.976625596,1,-0.195646049,0,0,-0.152914777,1,-0.19585137,9
2150,-1.572779785,0,-0.940893501,-1.703499788,0.862181956,-1.488854274,0.458381,-0.628313815,1.605402325,-0.988908845,1,-0.709611436,0,0,-1.823161096,-0.142857143,-1.357551118,1
5653,1.751957983,0,0.861886766,2.272635939,1.979616295,2.158512924,1.589135552,0.767548091,1.897968361,-0.97044789,-1,0.824929587,0,0,2.260119057,0.714285714,2.117658113,1
5764,1.942870226,0,0.394361472,2.222790339,0.214650922,2.458461299,0.835299184,0.671601441,1.465403001,-0.993639671,-1,0.762735556,0,0,2.033807137,0.142857143,2.045125853,10
9011,-3.396833746,0,0.185991766,-1.545166644,1.321384795,-2.223424795,0.458381,-0.526428755,1.014488829,0.06251966,1,-0.433237665,0,0,-1.251911698,0.428571429,-0.94395256,0
5294,0.939132202,0,0.733530563,1.381767219,1.180138649,0.991477237,1.212217368,0.413603331,0.914225138,-0.874759004,-1,0.583428178,0,0,1.389109918,0.428571429,1.480263845,1
6911,-0.354630767,0,-0.114547646,-0.362747325,-1.447895709,-0.498546719,-0.672373551,-0.475915225,-0.409695769,-0.655789637,1,-0.337671939,0,0,-0.239066188,0.714285714,-0.499023112,11
4676,-1.350616237,0,-0.836810256,-1.552347912,1.89401257,-1.338082962,-0.672373551,-0.631544208,1.393043605,-0.893734797,1,-0.722843892,0,0,-1.641655454,0.142857143,-1.359716759,1
6874,0.657026641,0,0.860163395,1.138116461,1.68978654,0.628090849,-0.672373551,0.448835854,1.096199429,-0.942278364,-1,0.609092948,0,0,1.278451446,-0.142857143,1.473637867,1
6022,0.266082097,0,0.327721152,0.161295237,-0.46620442,0.159989594,1.589135552,-0.53586398,-0.130715117,-0.892011256,1,-0.452934857,0,0,0.343881979,1,-0.617784851,2
7069,1.850299923,0,0.893264069,2.424305016,0.606899419,2.311793483,-0.672373551,0.900839364,2.125749662,-0.958729011,-1,0.907969583,0,0,2.401215292,-0.142857143,2.298988103,1
7672,1.828842674,0,0.921069116,2.39084976,0.639000816,2.278126694,1.212217368,0.794168362,2.062188314,-0.961518536,-1,0.841813124,0,0,2.393164536,1,2.168020266,1
2004,-0.187109139,0,0.007192504,-0.221992717,0.085022424,-0.331054966,0.458381,-0.344030096,-0.863150245,-0.919596704,1,-0.136656842,0,0,-0.184358032,-0.142857143,-0.091133124,9
8567,1.934564419,0,0.778023174,2.472047016,1.621609288,2.44520725,0.081462816,0.96178405,2.096382351,-0.82470741,-1,0.944757087,0,0,2.390058911,0.142857143,2.389313574,10
2287,-1.005471197,0,-0.734260821,-1.376843912,0.56868347,-1.077445683,0.835299184,-0.657831536,1.358009893,-0.940555413,1,-0.874649412,0,0,-1.417216288,1,-1.608690094,1
7312,1.473786424,0,-0.017993935,1.134136214,5.43E-16,1.739064922,1.212217368,0.071491595,0.111696522,-0.750826977,-1,0.238398639,0,0,1.140163004,0.714285714,0.938066163,10
8399,0.204993739,0,-0.030683182,0.108697722,-0.409950543,0.090568657,-1.049291735,-0.212759657,-1.282736406,-0.873758566,-1,0.024999346,0,0,0.07159685,0.714285714,0.280667497,4
6498,0.188049051,0,-0.052699975,0.070021217,-0.11614633,0.071490986,-0.672373551,-0.247115967,-1.292734294,-0.9409159,-1,-0.014744016,0,0,0.033840216,1,0.202163912,4
7982,0.101641432,0,-0.229377137,-0.064728365,-0.650252428,-0.024589265,-0.295455367,-0.199779557,-0.896554573,-0.996798833,-1,0.039619393,0,1,-0.064384439,-0.714285714,0.290905829,3
7784,0.506433008,0,-0.109245408,0.310928274,-0.252195107,0.442895079,-1.049291735,-0.215915142,-1.098481486,-0.667625985,-1,0.021413571,0,1,0.220945752,-0.714285714,0.327600925,3
7333,0.160643722,0,-0.054014089,0.040095007,-0.384575153,0.040799799,-1.426209919,-0.265733515,-1.259118403,-0.882995342,1,-0.036965681,0,0,0.009878817,0.142857143,0.155215219,4
6855,1.56686512,0,0.492696545,1.783103024,1.88636938,1.87709272,0.458381,0.330649734,0.879764442,-0.463599611,-1,0.521292766,0,0,1.717743369,0.142857143,1.497197024,10
3251,-1.955189917,0,-0.857886972,-1.867861073,1.479445959,-1.717199776,-1.34E-15,-0.65390672,1.757681484,-0.755984018,1,-0.842413455,0,0,-1.915267696,-0.142857143,-1.644982312,1
1435,-2.409677802,0,-0.766648827,-1.864872968,1.581253246,-1.937292106,1.966053735,-0.575074923,1.410261306,-0.672710218,1,-0.543812548,0,0,-1.921096195,1,-1.110614334,7
4553,-0.056105584,0,-0.735523251,-0.761642316,1.585227705,-0.194800993,0.835299184,-0.6554432,1.101579577,-0.526196635,1,-0.854182472,0,0,-0.868169957,0.142857143,-1.435098261,1
6605,-0.261606897,0,-0.118588361,-0.352653468,0.094194252,-0.406473973,1.966053735,-0.375271598,-0.727481231,-0.833815437,1,-0.179809743,0,0,-0.347716924,1,-0.184717618,9
8932,0.758133375,0,0.546040585,1.112285338,1.606934363,0.755860839,0.835299184,0.61870929,0.783903847,-0.998596155,-1,0.727493,0,0,1.10506308,0.142857143,1.718331546,1
7313,0.751767744,0,0.627112129,1.017144853,1.028803492,0.747735173,1.212217368,0.144028293,0.399125249,-0.899451722,-1,0.371253313,0,0,1.109324381,0.428571429,1.039514335,1
6394,-0.154788957,0,-0.152223651,-0.219360333,-0.155585189,-0.297869548,-0.295455367,-0.211625263,-0.88014015,-0.995426422,-1,-0.011812471,0,0,-0.274310619,1,0.223850381,11
9094,-0.030936146,0,-0.19761411,-0.237201663,-1.64814728,-0.168092728,0.458381,-0.392994891,-0.750821346,-0.646622492,1,-0.2053313,0,0,-0.27310167,1,-0.196891006,9
7660,0.140329915,1,0.142449688,0.120348703,0.203950456,0.018181118,-0.672373551,-0.271234691,-0.985912209,-0.983346822,1,-0.04363062,0,0,0.165366291,-0.428571429,0.139087443,8
3891,0.063623799,0,-0.115455589,-0.052849657,-1.076742416,-0.066224765,-0.295455367,-0.140027116,-1.106363874,-0.909289151,-1,-0.005320247,0,0,-0.104338253,1,0.199077184,4
7826,0.062688062,0,-0.093580169,-0.050521517,-0.402613081,-0.067244635,-0.295455367,-0.257424115,-1.135904467,-0.61420296,1,-0.026984987,0,0,-0.089687024,0.714285714,0.157714665,11
9171,-0.409544017,0,-0.274340146,-0.621965878,-1.161734685,-0.551803007,-2.180046286,-0.524666665,-0.132446183,-0.828379123,1,-0.429634446,0,0,-0.615862507,-0.142857143,-0.682063474,4
159,-0.08492095,0,-0.99248979,-0.715656484,0.425908686,-0.225168317,1.212217368,-0.465101305,0.926739225,-0.847661964,1,-0.318953438,0,0,-1.018334513,0.428571429,-0.421711274,1
3409,-2.85488563,0,-0.159204702,-1.548461216,5.43E-16,-2.098875171,0.081462816,-0.392414754,0.721522855,-0.983236709,1,-0.204482942,0,0,-1.435349634,0.428571429,-0.489852643,10
9031,0.001280356,1,0.174754681,-0.018117828,0.326547219,-0.133657239,-0.672373551,-0.375738168,-0.748887333,-0.942559821,1,-0.18047142,0,0,0.075911514,-0.428571429,-0.144353096,8
5085,-0.199234232,0,-0.074539136,-0.280668337,-0.040325888,-0.343431986,-2.180046286,-0.531037468,-0.274871634,-0.924600388,1,-0.442771943,0,0,-0.137510741,0.290776018,-0.67526064,6
7374,0.56920197,0,0.595612438,0.813781668,0.676605309,0.519343171,-0.672373551,0.049480628,0.203190594,-0.868188491,-1,0.288589372,0,0,0.926336743,0.142857143,0.847440023,1
9525,-0.726484948,0,-0.238869024,-0.815049631,0.251949688,-0.843287395,0.081462816,-0.537679763,0.034689931,-0.494020041,1,-0.456807459,0,0,-0.77023554,-0.142857143,-0.778218413,12
4135,-2.794258829,0,-0.841463151,-2.038044424,-0.104834409,-2.080015573,-0.295455367,-0.610730987,1.700640202,0.491451629,1,-0.646158265,0,0,-2.092026276,-0.142857143,-1.327053656,0
863,-1.014987279,0,-0.93739515,-1.406567565,0.847507032,-1.085062479,0.081462816,-0.615855434,1.377575945,-0.987946427,1,-0.663414458,0,0,-1.562123877,-0.142857143,-1.208077591,1
607,0.272029871,0,0.298016427,0.199071039,-1.516072961,0.166802426,-1.049291735,-0.466684626,-0.393197279,-0.905202572,1,-0.321661836,0,0,0.344824092,-0.142857143,-0.367060605,2
9277,-0.208348379,0,-0.216179767,-0.435216552,-1.35892898,-0.352709394,-0.672373551,-0.495874105,-0.374219281,-0.996329818,1,-0.373687171,0,0,-0.432447348,1,-0.545274973,4
9489,1.545383625,0,0.918214354,2.122017406,1.09881511,1.845030084,0.458381,0.932204448,1.977751517,-0.875285784,-1,0.926989921,0,0,2.137077759,0.142857143,2.263952232,1
845,-1.02531435,0,-0.302637198,-0.829565952,0.133938838,-1.09330077,-2.180046286,-0.178950817,-0.081908658,-0.726257035,-1,0.062659481,1,0,-0.891330774,-1,0.171677731,5
9664,0.023604938,0,0.133292198,0.01542391,-1.391336105,-0.109630801,0.081462816,-0.298342236,2.52E-16,-0.956287871,1,-0.077175363,0,0,0.072501871,0.714285714,0.055784451,9
8003,1.262419837,0,0.219642637,1.390278895,0.291388547,1.434303911,1.589135552,0.513768825,0.565828755,-0.626799509,-1,0.655350665,0,0,1.229358818,1,1.684623448,10
8324,1.529500122,0,0.887675392,1.874605291,0.901926543,1.821402875,-0.295455367,0.102899848,1.276118361,-0.677088446,-1,0.335922987,0,0,1.994509179,0.428571429,1.136122226,7
3756,-1.420469535,0,-0.612780311,-1.399983305,1.275831384,-1.386923652,0.081462816,-0.565617513,0.84888418,-0.961575969,1,-0.520315726,0,0,-1.442572941,-0.142857143,-0.981954239,7
3810,0.081680982,0,-0.095959123,-0.043140148,-0.312423442,-0.046497815,-1.803128103,-0.270444778,-1.142550216,-0.529463316,1,-0.04267075,0,0,-0.081595801,0.142857143,0.131045218,4
5452,1.061645574,0,0.628052866,1.464625316,1.448261745,1.155974199,-0.295455367,0.767358226,1.165349129,-0.990880799,-1,0.824808607,0,0,1.440786222,0.428571429,1.964472872,1
764,-1.984308746,0,-0.875687112,-1.894083269,1.134585238,-1.732971304,0.081462816,-0.656167,1.81328383,-0.908959514,1,-0.860068857,0,0,-1.943524713,0.714285714,-1.680969591,1
8755,1.288391559,0,0.928860517,1.78429946,0.947785681,1.471102179,0.458381,0.568514361,1.541662537,-0.485559676,-1,0.693369491,0,0,1.874663945,0.714285714,1.762550513,1
9859,-0.603899146,0,0.257510201,-0.303598733,0.223211294,-0.733760504,-1.049291735,-0.184062521,-0.339103067,-0.999288464,-1,0.057051574,0,0,-0.183108738,-0.142857143,0.369118263,12
8464,0.339373215,0,0.313040218,0.220133217,-0.323123908,0.244605911,-0.295455367,-0.525536601,-0.188461574,-0.877721032,1,-0.431410486,0,0,0.387227618,0.290776018,-0.563935191,2
4109,0.321850425,0,-0.251664986,0.131919738,5.43E-16,0.22424366,-0.295455367,-0.106681582,-0.788840059,-0.980793529,-1,0.138993505,0,1,-0.017992612,-0.714285714,0.517881964,3
8046,-0.635254155,0,0.134958382,-0.396018127,0.355897068,-0.762161054,-1.049291735,-0.212361286,-0.46985239,-0.480032163,-1,0.025451149,0,0,-0.312561907,-0.142857143,0.151427739,12
5037,-0.213013049,0,-0.004575766,-0.302967603,-0.676545001,-0.357448956,0.458381,-0.449278383,-0.614137043,-0.990337412,1,-0.292456236,0,0,-0.237656487,-0.142857143,-0.391494649,9
5003,1.878267977,0,0.907666353,2.478696241,1.699569823,2.355862244,0.458381,0.977292254,2.228786344,-0.418334133,-1,0.954007635,0,0,2.448915578,-0.142857143,2.393277196,1
1481,-2.858399224,0,-0.93500232,-2.223861364,0.797367707,-2.099937778,1.212217368,-0.664549102,2.249402155,-0.983297131,1,-0.989253688,0,0,-2.244473961,0.714285714,-1.982669894,10
6284,0.043900758,0,0.335612987,0.487978098,0.514569687,-0.087671135,0.835299184,0.884920531,0.829849236,0.077054749,-1,0.898243219,0,0,0.429183655,0.142857143,1.914407248,0
469,-0.016417839,1,-0.380790362,-0.198480505,-0.330155642,-0.152609087,0.081462816,-0.122827783,-0.49287369,-0.997285876,-1,0.122389572,0,0,-0.366382408,-0.428571429,0.42880524,5
6793,1.189000961,0,0.598580176,1.366615557,0.102143169,1.33126375,-0.295455367,0.024624839,0.471689896,-0.792485941,-1,0.265962078,0,0,1.427863178,-0.142857143,0.92827524,7
1319,-0.407675853,0,-0.950334076,-1.072799203,0.865239232,-0.550004578,-1.049291735,-0.635860808,1.34000819,-0.406001976,1,-0.741580719,0,0,-1.255406208,-0.142857143,-1.27511932,1
4391,0.220528659,0,-0.358590046,-0.263413105,2.028838437,0.108127142,0.081462816,-0.587962724,0.067648394,-0.93860207,1,-0.577932186,0,0,-0.305780104,0.142857143,-0.863445684,1
9009,1.655553732,0,0.86761509,2.109603923,1.563826773,2.010784309,-0.295455367,0.505410032,1.621337998,-0.999282118,-1,0.649468675,0,0,2.148167778,-0.142857143,1.761388092,7
8865,0.826781306,0,0.361127148,1.001335106,0.055978303,0.844183659,0.081462816,0.316282512,0.19163522,-0.917036234,-1,0.510271491,0,0,0.961886002,0.714285714,1.318645595,1
4075,0.200795045,1,0.133847719,0.02284437,-0.538356131,0.085834218,-0.295455367,-0.523140415,-0.407608017,-0.988189814,1,-0.42653178,0,0,0.134097689,-0.428571429,-0.578879209,5
5345,-0.412400664,0,-0.250445298,-0.516363594,-0.2454691,-0.426848623,-1.803128103,-0.514375155,-0.247628973,-0.457218217,1,-0.409028413,0,0,-0.514187568,0.142857143,-0.623806229,4
745,0.304348382,0,0.261185925,0.170086717,-1.033329098,0.203988182,0.458381,-0.520280756,-0.281287799,-0.848394554,1,-0.420763197,0,0,0.318861272,0.142857143,-0.549880719,2
5705,0.943476411,0,0.744830752,1.359717621,0.784221421,0.997240918,0.081462816,0.545029134,1.063429792,-0.925853443,-1,0.677165388,0,0,1.418577031,0.428571429,1.6594339,1
4149,-1.813492588,0,-0.269956354,-1.452233811,1.333308171,-1.637188771,0.081462816,-0.615051347,0.857307097,0.987347942,1,-0.660648729,0,0,-1.323881786,0.142857143,-1.287053797,0
1868,-1.393942975,0,-0.847884733,-1.651987374,0.074016231,-1.368531547,1.589135552,-0.662046355,1.700173289,-0.875765588,1,-0.923050602,0,0,-1.704481477,0.714285714,-1.745160796,1
7919,-0.543112463,0,0.047461499,-0.438057155,0.004921795,-0.561953627,-1.049291735,-0.481572301,-0.386510162,-0.967735157,1,-0.347678049,0,0,-0.328585927,0.714285714,-0.527728856,6
5767,1.772945592,0,0.695426063,2.261740181,0.18193807,2.191006308,1.589135552,0.990384584,1.893621977,-0.869343816,-1,0.961783175,0,0,2.16381091,1,2.382914774,10
9300,-0.544785154,0,0.117703756,-0.568494385,0.65245283,-0.679495403,-0.672373551,-0.588432691,0.119556046,-0.999713035,1,-0.579228661,0,0,-0.380099662,-0.142857143,-0.986077456,12
9081,-0.113157852,0,0.008476998,-0.205505845,-0.46620442,-0.25470878,-0.295455367,-0.41444688,-0.765638533,-0.884185537,1,-0.237363664,0,0,-0.153238985,0.142857143,-0.271032247,9
1211,-0.163428638,1,0.117523973,-0.018109318,-0.636800414,-0.306768109,-0.672373551,-0.019598539,-0.631411982,-0.908130398,-1,0.224670547,0,0,-0.01149417,-0.428571429,0.599826711,8
1139,-0.195423792,0,-0.135338492,-0.326870078,-1.519741692,-0.339546648,0.458381,-0.397926021,-0.715700911,-0.952131242,1,-0.212579188,0,0,-0.326438842,0.142857143,-0.236835033,9
2665,0.101701506,0,-0.099312428,-0.026538006,0.308509292,-0.024523166,-0.672373551,-0.263348026,-1.156848666,-0.953148561,1,-0.034089839,0,0,-0.069426932,1,0.150718967,4
4153,0.015859384,0,-0.09168583,-0.103792474,-0.537438948,-0.117982045,1.966053735,-0.300337053,-1.068102731,-0.896989145,1,-0.07969218,0,0,-0.128507058,1,0.049723268,9
2041,0.073931111,0,-0.192560153,-0.24177122,0.20975928,-0.054975095,1.589135552,-0.528867183,-0.362818183,-0.973856416,1,-0.438262009,0,0,-0.238621793,1,-0.622673389,1
1197,-0.240540028,0,-0.201903505,-0.453394398,-0.556699786,-0.385298382,-2.180046286,-0.500062881,-0.359155211,-0.997354268,1,-0.381511848,0,0,-0.441572886,-0.142857143,-0.565129752,4
8058,-0.500940368,0,0.032268961,-0.534869851,-1.709904253,-0.638638285,-1.426209919,-0.533169718,-0.176229073,-0.859221724,1,-0.447238666,0,0,-0.406355006,0.142857143,-0.728795444,11
